BTC_ADDRESS,CONTRIBUTION_AMOUNT,BLOCK_HASH,POLKADOT_ADDRESS
19ET23b19XfAoaFHstcdkirr9zUDTiSdH4,6600000,98e564b04667c441c3db5217221a4a36473ef1507d522b939d2275022b0c928a,12uxufKxsjoXHVpGnQkbW3f1Nuy6wE3RqMJqF5vTNddx48Ty
18u1bfdyULvFo67Cqidg5WYG93xtZjRA4y,14678412,3e62c6d3bc49d4c775cc2bb2a11927ef31ce078d296a82f449c85b774ccdbf7e,14pRAmgS5E5x5Cj85fkwTEepWfXAC2kKNcUxAq6yrbv5n2Vm
1CUS7mzBQ8PayWVPuMVYxStMokyE6PHv23,51000000,91527e29a69267366cd0d3ef5ceef9647f8a5f5db6b27f4502228cc311c9950b,13Vo8VagDPwM7Ac95sWjkZ2o1RCasCFyCF8FqD1dsWudd2FG
1FrjuBUh9VaRtn8Ke8EL4GER4YRZn6SJc3,29950000,0c60a115ef7d2ca3cb7290560f01c1e2b0bb8611404cb8eab1c162973c1ac787,121AWMQ5eYxRxAjR43LpGDroVyuXmnQHxFZNgfvdPZwmDrHp
1HZ56EcekaPiE6YvBhvKoMNs5LpBkKoiWU,46100193,446a1f5c272159e471168170c38a6bcf2315a6b56eac23ba8ca0d7df2ddaa7d4,14aPeKDH6XNyUaUgYgFXg59MMc77qHWX7hi18SS619Z89btH
1K17bdUaLxzGHtGSUyQusLPCPMbSAXMHvq,204000000,dc42fcd489f1ae9268a2aea3ecbbad24ae0c28e199d48047728112b4332f6e67,1NsV2ZkYu2FWaYpHc8X8ge1Lkrx3NC6QhWc8yDRXo3A2Nps
1HYHV8EqqWDJe43MAbGkyZA1WqcoK89EMU,1678180,d9e858cea63aca0ce1fdf5fd89d3600f3e79fc5a4229a0ca8092fe0db1e3aa68,12Vm1bkL9CouK68jE4xk6VRz9PQpb6AwfqVkfWEQ4e9CMCGM
1BgpgxyDQAVFgXsSuWmMPSVjfGLzpH5Hgo,59839800,4d5f1c4496128b37115f816c73d0e9784a54e7ddc54de4b587bf0013dc92e5ac,13VXHyXPSoE6VEWo5zaKmwsZHLDCEr7fRH51f8Cv24ggW2R1
15yv44KWnu8A8k8pCDeTJ17fk8cffsNHW1,1310000000,e6d4a6b6ccdfac2e5609bbadd8fc1f21e7ada300bc2e653b4439010950ee5280,12jAVD7iFijRa8UBYKaTfAK9w4rUpcCnn2SGFqqibU1rctEN
181e7UA5n3DcQKzkbusbYxGFbcmTSZgcK9,1609000,91be309b5592cd0bed0d799fcdd79d86b0073b141582a3f32e5982eff0a3897b,14i378NwNdQXeibYuQ8VoosChQm1NfVautGHjoz24xZY6dBd
1DUWjkudE6NFSTjHExs5ZmiPfgQCqoSoCM,13119742,5055088a07b9fea496966a8639f0580aaa6d8a1839c06d4f337f7577cef750ec,1NU7fmJok3o8qcxxy68KBUGRn26BQviuZbJxZqzqmaHrPsR
1Ky1NKDqMUotzViNpp8K9BhBoNTxVVww5F,46377304,2268891a21ed102c10ee6f24ab4f4eef9119ef1137aaf3a7e3711ff4b6efc3d3,165bG9pXriLU31pazSDGmEECcuroXuykErZ3S6NaDQeiz7Ht
1LAivGzUrYpmhzoD3Z16HekUg8D3CQ3g1c,387110000,b9566b4a4afe796dfb83cdce3f0039eac811c66d06011b1b25a946a1b80ed699,121hXNsFqDHP6w8xYAT6kYeQyu1LNK4dACDV3n1ukjSTmXz7
13dHZDikwLsFC85Z5uVfG2a3XtDAqcThWq,175000000,b64502b465e9dc2ff6291e655d6761ce0e4eeccb253bf8b76d7af29f34aa3101,12dvFcQcaFdSnpUQJw79uUC8Svi9fa6nSZKZTuSBCp9dFX7x
171X1UdktuCrVEf7fwGpnT1iNWqSm3139p,11020000,02504c131bd2cd27e2c0c782f09cabba1c796afc6b23a53790002a45c00d615a,15Mz5T9qXibXrvaWuPBn7SJgULHgEm9iZfHG4dXHLP4HPdu1
1LAzpKFHaR6DUNaredSAyJRMLuRKHFHZKU,100000000,3430eac92502f549eeb77fcc5bf4a8a27654ddd19c724081270c980d44aca0fe,16iGyfpb45FsSUnJJioLkZ6jtdiMffrxTjG4XHQC2K3PxtYj
1369zLs21m6TtSkFxbvtNF3X8EsemNoU7c,1570000,5a633fb495230937986b81b5723ba064a204108428a57c3381eb912425c198ef,12NrDTURCUchZLYqmWMMyvYmpMJpwofAKnCkRaBiqVipEDS7
18DV21VLgMDUDLjvHLjw8TwX7n14xDftEF,5231200,0de18d8bff33116cfcd1b7767cb88ec83ea452f366c410af75df11abe323dcdc,1q7aT2Frui5zmhWKiB6sArKrWStVzdvyd31XcXJADGxKfEY
1NfveeLS7c5tuuCLdbaXKEZxCuzXdUoLjg,15000000,4c2207b24c45a97d34ad581512509cc142802317ac6115b5744f0ccab5a74480,16cSbMTkoaS8NCjsbY1HaDyMEg1d9EYdVWxtZ8zHgD9RADrP
1Pj9oB44Erab9qnCscCgsdd4MamicUdcWD,45000000,e13bded59fe9f622560e64971a4a818225f717a35c8b07663c001fd5514a2531,15LuFziTXuJ3amvPaEaQoBkz9hx34kugRqJZeinDB3Ps4W1f
1NATB5uzdFoneP5LSmKBRYJoQEWMkocCg5,10000000,f855f746357f147e6265e32f88098094d991a98f44c11dbdfeecdce3cbf78c2b,12BwEG2KtLF7LRBEHy87ieo3nxsoxjaKGqHWBkzuU3Y7M1RH
1tCczSrY8cUveAduLhspL2v5GkUo4wezg,30000000,b22e12b876668113dd4f10b530e2df2df1aa90552131b0064dba3a3ec820e4b5,12GkK726kQ2YRoXXonzGinuV3p4yibqycPmLpAq2dj4urGi1
1MHCBHJaHr2BaqAKxBjXPvsimx2znJfTtC,32000000,45c6d2d70565471fe7a681070dff6dc1c233adb2317ca953df99ecc6b2cb181d,13QXn17qcXveXoPuW9EDeTBM8E2uH6V54k7VBuWwsxKfhbc7
17PG3QH1crAqM3hs4DCG4KKMhQvTVKeHgt,32800000,9a9d14894c1cebdff006f377a85623797e34817a13394f378b730833a62a86bc,1uUEcZz2ixHzWNtQu6EGBh2h2H7toVidq7J8TP4CvuCU3EH
1Ecbc9EQgyvzJRE6hmGmE6vQDHtt6fWsTj,155900000,ea6210edc113972998593d2aed13176ef9e23d19d33136eed2b008ed6eaca131,162FTa1zz3qv54Nw3pBqU2YkimKm3EwUPzXaiSp2vy39nc7a
17LT3wT3wGkXto6hTkM7nNZzm4Q3fr18Li,13120590,24e84a32243b5ccd4987a1bd42875b5098bb816a8ab4c4b9d1626059711206fb,1hc6tpMMbhzYroJ3P6RpU73kXEs7C8QBDcLxMUdcDMyoEkz
14BxRkFJYTPWHaAVe8CMChuHTriusKqD7x,3151324,91e3a67ec2a65c86d1e8bf60e8125b3f28a27a530b2570773a255d8383aaeb09,14E273rxqtbRJeLgqNHMvFN6gVEJuYQXSbufR8SEAuT3aPUa
18y95BC4wSEoVWHpKCNhqz8mLAcwnxtuEi,12191979,0a48bbb72d71318e405c1a4e513a35e16d58717c9b2683500adee32c125bce04,13Z6gdTCaWd4pVxWsZBy3HvX7rLhus1dQCDUTiT1SkGDs1ZF
1PSXnHrTxwRf73f6krjZjLFxNwdEitZjLb,5892800,36290f07a10bdbb6408974f11f4c070096dec3a87a4d1d281b93a8a8a9553df1,133vFfBVE5ZktsdQQpFN8BSwb4dASsVg7VeT3PEiiBbZS56F
1N1fQKCAacn7uSw6DjrqEQhf6vYv9GQScN,10000000,d2537e98b2bc344d72d925bf1857b84698746cb3f1b2d8dd5f39150b47100cde,13MzHWY51VMLbCZAsUqqcuSamFg623igJKMMEAcSZNfCsrPE
15j6euJqdeMixnUFRW4JkXNn1mXf5167YN,74600000,abd2d8478880e0b56bbd141b02baacd2142dab167544bae78f28342d3fa324c2,13YYsW8B7GAyaBTn2Pb6gA1mchnsMxq5kvWbz6GNAWnGEoia
16rkgMxkEHao6JfgUNwUnPCQSC595cYKuf,5500000,8cf71f9f67fec1dbad75c7a40b476475248f28e40a92aa7bcfeec6f82725cfbb,1eGo9PESHcfSA281rXst96QRpH5dSa7PQ5rLJmFVVibeqL9
1gwqWcd3bvYtw6iGyzgAK4pRg3RFPfBnb,844000000,1194074b08601ebb8c6b414be5aeb2cefe7f04c918553ba2bca4940053b33da8,16Q7Zukeo1XwY7AiJuUNEV2LobnqdTcdYuq2jaVLoSsZADfi
1GgfMTwP3MrvivXK1RJkL7eCd563QShebE,1000000000,363f369147d58a342a3e1e7483d02b4e54a6ac38e72cb399491aade07557b0a3,15MSNzGgWGTseBkob8WKc6jgzPcLK41rbAj21qXS4PSng9Wf
1JMv3zUuYa3Wngnd1UUGUBpA2dyN414cWH,1000000000,6a4817bf0b23947da8a285a477532bee2d11d9b026e05aba5a7c9ba0a367178d,13K2XVxLw1uofvtaJ7tLwxJ6cbaCw3NTHhHxnqXcqCaqh1Gc
19we5HBCWHbRGG3976QPDMiKq9NmELqn4M,1600000,9c36f7e1c3ed7f6f9179bf497c96147bef0a451e06fe155fce1d01d23bf2d17a,15mTqJZYTyz9fbrM21KTc7AYmDBa6gAzkmsmxM8gu9ft7xvG
1JYq3F2Y483cXNZZjYVFhfc6rR1BdzeTxa,51000000,6577eddc23dd0b1bba264a02f7545fadb9a0afff718d57429617928f3ab27936,152ynQmfg4H4dPk8edzc4j16D21N9gUTBJpe1hMdwTNaqPHQ
1CDP6oKsE4c2gE96Vmka6HcNksjawAtD77,10497304,39ba8da107175395a4d90534e4b12f60d7d319d342713a5f89615481b2d1a831,12bjECpFsZonaK3MZ3G2QnhUfiWtwme4EeaaETHA4aM8j6aE
125ekP77vwsA3nyCqLxxUGeG5fQA2xa2xo,100000000,6f8e9e544a5cd27cf19a9cd6f1d5ff06c08fb8932540bfccdfb061aef402a6e0,15ocUsdjbLLQjkVLUKaDB4EnMX3XS2qmbW7icXd5kAwcJisE
1N4SwMgSgdv8LHe98iyNXnyA6xcmvDJ2DU,17060781,b8aeb96e49bc7e01c80bd809b237fac4f43351e1a1ec640d6d40c762f17bebc0,135utpmLPExYeZ6WzEjq4wtmQ2eFxdfYms7GFVTGci3QoRvo
1A1EvGMDebSVsKu3epnUAynu9BHV4d5gTB,326000000,662d1046c75c6444dd2996ce4f4f072206ac66703ffeb3f56831dbf2706cfbb3,124Enfi9HK2JsoMsPa61AoZavEgfYDWifk76fgLqeCSayA3o
1QCnuYsVdaNrMBF1SPQ6EFuhDW9U25MWUW,79000000,3c4b44382c82ecc5c17607966e1eb9b609a2c64a0fdcdffdd395adbcfa15fe86,1cMrqYo4mAay6wFr1CCEmTmAwJiUQLyJySuZgoWYoC6FDu4
1FTAEMPb2aK9gFGG1NvG2ABzydG84xvNws,7000000,4d2a3a34c9c16ebb1952876c485b5c8d836610e442b4028e551f561878c33d78,14b3YWKLhLhpHrZFpvitbpyEqbS482yy9EiaXSZ6BStziHvn
1PPjgL9TjeoxUMEHcsU1Cmc6QVLNwFDvwo,22903960,1aa5b10823f0316623455391e108155e28c58f4c98afb05048f1b0ec9e633c6a,1UPyi1esCdnaxTFTTPf1bj1XCSbHApwMBrFL2wE7TD46Shj
16EXQgB7TdtgVTULPhZE9bCAuKsKNo5bzz,3000000,42d7343bb497f298bd6b3b1a823f19230ac2f2168f001162470f3aeac9bdff53,14DRoucVHuqtZmZjtPaTKw4PWWniX68dGVuBV5hjMKMT4Pw6
16DoChGVeVghxizemB4WCwZvHNmf1gq6dc,88000000,2963269372233695e4dfeee6128ba056bfc4896f27353a809a7e548472052647,14JUQhxgRdxo5kq6fLFHtyLKvbR896bd99Fwgh5VBFLW7fN9
135AFJQT3E1HWHaqozmsuVPmALDTpnvfQr,10000000,cd58c4d48f48809e430aed822b0d9a6676def031b9df7e00c038f1d6e4ab3b3c,16ZqJHNFdAi7Xk1dxEiFU4GArniz2MRfMYqyZrLSyb9zNdGM
12CJqLFgNL3QVtHsqMFVpdxkWcZcrek1Bh,300000000,6bb3a38710698ccdcf5be8536db86263d36afd7de0e3f1d7004705ae79e5e537,15Xx6ToS88iUagZ6BNJsEMKDbo4V7RcjdJk1FGfdxLtgqVs4
19AYpEcVzMsToxJkQs3bY1QRYMB4i22rTC,17400000,57f8cd5c1dabed13b3be270e920bb7a47ae7a62f5f8ca41b294a1bb243281416,14QV42tg48Jpjz8hcT2eCPgjASKsGPEyzeiD6xkr2eQJMM7Y
1Q4NenenDFeu7iN5g87eWkWCv5XMWQNXYH,1000000000,6d9e6b2b68a5b21181bf2a9069360a323d480ae26161502b15242fedc7b11814,13jdHM8vzNFZCWK3iw8jvueWxBsygWCV5tvnsNxu6tbHkzGS
17KZamVMCs9qriX1U6Q97vP17QqLUcDJHh,34962945,d3af8e19befcb3c97b5dab973fb13e9a4ffaeb6d845da618045c5a39dfda25e8,16XJ1uRWtSUwckMSh44S2ng4NQ1mZ7s39Sm1gq4zHMmAvPEH
1DxFBNmXTGvBrRUqGgUAPd676yriPF2aYU,52177573,c4499a11715c54ae9f0348d14f3e347fc91d48d6489f82bd1255d3234d4d18c6,14Gbny6s9cu2jRhrorTzwVXKBmPdn2ugprNNJNB5tjau5Z79
19qDhrgiQxBhuCcz6zt78vQjWWY58ygAHP,30060000,d46af3f9f00c25db58b8d3ccf4108e8e4c6ee5bbea91f14b951575818ab010d6,14oVryu3UrDo82o6z5cdzj1oXdF159ezkkXYeDaKbJGc1Laa
1F1hpKkQg5EoBRNPA9pDZ7Q6JRMfjRGgr3,10000000,0bc43e45ef3ee0664c134c81639ddd8b2ef46a19f3e3dad4ce95f2bf9a33a0a3,13ovwe2grDvqCufVSqeu5DR67oq73HuESKqSebtWaHEwRiee
1K7iYtaFJJgDo2tyWoNpEwXv64X1mZobYk,200000,be90bcb9d04acfb282ba3d09760cf6106590e71fbcc02470d76d2db469af4380,15rWBwqqQvk9AyZFEQwkRpFfHjRur6k649zrD1xMzTRLRxau
1Fv37UMHDi6JmxrsDXSwRYXFThFycZscoE,4779150,4a1405514076429a1a30b480d43bdb18f3587702f0d9c64ad8346367ab2c5abf,15iYLv5MG4WdoHtxLfymAgsGcXoGyFWvW2XGW6x8SVn1ABcE
1AG5CwkLqSjgdezXnjSPnisRbrsRqLFiLU,59650000,c710040ee1d5e88af7bf4ec77b5a2f840a251b9eeb680caa3b175e74e7c3d436,16FDq18RNonUwRe4LpygNkZEgCi6sWtSDXWkuWpD8KrkcW5n
12xrkXu7xbixv7tSyRXgKbAheXRwP9fith,52000000,5f9ece0bfc9bfc0a92ce9c9b77bc59458052ccab46ced7934d89ca24bae29432,15wCZZ4H92unVcmUL4q6bL5XkNCNhFjyy7EFbYv341bQeR9H
1JQ71aorEqYg7FtUEwbse1Nt4dMi9wDeuf,20100000,3241f688841aecf0df947d4544007ad990e8c6fed70b741265c430d1891aeeb1,13p9RrLtRB7RcXNLuyep9Uiao6aBtPZCoTcsf3Br7QV4M542
1LYtLJJdfkLUnC8u7gvBYG74EWUaGX1NU1,7754557,f8f9b6b3ec5f9818f0448a5833209617ee27ac54d4f6449b715908cc7ef46d8b,14gG1gj2p8gqScBd6Z5ELcEjvXY6qTsGjhnwwrjbdrwFCCmw
1HwqX1fQvTDZkuitX2ewoFKtEqPEJxcaCS,500000000,f63af4bde767cbe35d44db54ad6f2f1e3ac3fd9ee110ae7d7849b6359f7075ca,13bPiY3Z72v9rRzBsNiTzwJDtetAf428oFdoCon4u3Xg4R4w
1FXcAZ4GB7JYhbTXETtmC7WtFkKMUE9Lmr,26155948,fd40f1b77ea110a9681cc07a4f4797aa7b80f4e88b454bdf2e31e3c623abc8d1,14u4fzvM7USP9gUCohdrUNmLHHjaWmq98uuJ66LSCaEQ5VV8
1HAn7rkAvCAfB1JKgXhKnoh14SmcaoVRHR,79000000,464dc5185f9fdbb56b78a60c87496d5d74a6a677962e73c66efb5eaf5466ffad,1s7ZDWomtsA5yU3TC9UpnwdmHo1XANTa4ALpZNrs9Fh83yB
15iJXaoqzNmWRzb16yqY5mEw2eYZnJMNWS,208238844,de3270381de504c9e06a26a5eac650cff75c7e196f0f84dbbcfec66022304e0f,1Ep43i1shhmuevUw8Y6TddQdGY6EFVvb8Hv6G1RJEhogkbC
1N6xTYvAhzUu9hxfRu7oJrUE96EGWcrVCY,1000000000,b6bc5b550ccd01013f4085478d6d760ce3b02a420eb764b51c5508691034923f,14rYQ7pRDovLNYoK8AKCB1MuXnJB9iBhfsYanhTYQXyFqrhP
16dkhNakbigJKwgLxuqqMWzydMXUW3UaWE,20000000,606b9ec9ad6ba485cd62621328e767945487fa5edeaa1240b52b14f0007af23c,13DXPWfGjXTeEtV56bmJjtBU9aLGwXFaJUMrJVSLkt8pMwCm
1FJpELx1H2KWqVbwLoHbJwf5Htcua6i9Fd,100000000,34c14c224a06c305ea4b0791c56afe17047ceec10c3d3d147a16a82db82e380e,1Qh1UdTWkXC5BvAqipTvNnVf52gwZ3TwJBHiTeyRoR15Tp7
17ZxnDUgszaajygsGZrRSLjZbF6KajHEJj,6500000,8600c290038c54e2d6ab1fb6894cc2d2a17ecc98a59cdb472d503ad94f6065f5,1pDY836bXsx6xpaGtbbvFCUYKpuSzcxYcAypxLAojXSbcKV
1KmJ8XbPKM4o95zUfjAjoAvXnvPAAkePJ8,1569300,4d72131de5d2f327bf0a9a65f5b522ed04c5b7e76ddcb056e1557c2c752cceff,15ddXK1J1Ctnt2gUWRmjrx438xSUwZQW7tRFvcS1ikUoNBWJ
1Dbt4XxcpSgXqXXDfTnkGWHyiMJiNw6KzV,660000000,7b13dbe1ec326f97d553006dbf1f2fb801f3c989f497ebada7f1d23f28e7c8c5,1NCjXCWcCd8a8kRq5dzJXpq76XYR2wZBF9tCtpcHP9hgs9y
17wxsq4MbdHfzSMkzuVRQxRdVqHz4f1zpP,9940000,916f130239f347ea4d0064645399c47ed31e09c1331038c1a1e90cde3da15ab9,13jCLmWUbDNFUumAAiB5Z4fHaaXCvtNuCHznMSk3UbtUHHH3
17Ma7FwM6fNXYQwPdcv88CexoANhU7kAAx,36600000,790bc90ac584fa1214714aa99a91e171c975300abd350f01a248e33bb29497ac,1QhHEondsToQZnpfHdBRgGE8mtEw27etT9X9EDTxKxkhJv5
16mDcccG3A4cThzTFZQN1qyRRmYYYgKod5,1986423,a69e531bc73f98a10fe1adb126681fa1ed6fe9ac4f74c9b63d4ab3424cd24e95,16FKNEcWmwCyHdWHSdu6AxF6Fd6nWJzoSavwomxNMdV9oU42
1DGF6iBGTXRrNqwa9gUAeBWhb1wRhzc3dv,2100000,f56b4a1e60b50dd1cc73df43e5162c97a64c48982d545511ba270d12f505c187,16Uu6MCoJi8JzeUQafUfTpbTiz1SnqhYYaksAmC1nFxWqXRb
15RQQ1vWmM88i7LdUfgqM8reUTowx2FkAe,23000000,51f43fd5452b43aa84462b3e393faaa23890205834b608787713f6cfa3e36b5b,14JbbLZSXf92Gf55TG2YtfLVbdHAJBdQnK2meziFhr3wHsr7
1ER5jjwuMwA3HL2jptQ4ee38yiqrHuxdgb,3903400,90014c527e5e6d85bec060e2094379e1ae0bbe51285ef3f9f0d18ad1b1216335,15kfQXjUevb51uiuT9YAPwpqvzk7posvBSk6osQW8UnrPXRX
1VisbpfCurpSbySR74FFR4dXysDA7Bots,18080000,3d707ab95b1c3676e93cbb4213b0e5dde04cc4a1d414375690f5afa651d36729,12iyQYxj9kU9pKY8Yz23jZrEKD712HWwrCFYAt1ruuf4m9jY
1EhfuR4c4dz7VNsfLCDBRzwC738f6r3dc1,99960000,9c9e56df3b668707bc63b7b4f90b7118f4e16037977d75592d2b743ad1146691,15JxS3t1TjtCcKU8XhkVNUAEJWzApmEnUYypCC3VR3U8VAuL
16hQTaMFYys8Z94NJyoARn64yQYKoyUXoc,232340000,939f000446090cedcf0e98880409b4985aa069ee8e9a6e259c7799472be7e6fa,12jifCjskZga5NVnTky2JQbRDvztHKskQJcQurwELDktCYPD
1AXGnfdEWWo5yCnuwNLrntRXTtuDpthad4,19000000,d4712c30ed6fd356007dce3e62677df55bda6437247ccb66971b617af40d588f,14pKUy29kNHSsYaAMiU1p7TZ3uAk4icQEk6SNExkFn3rE6x8
1GpD3p2U1W8u4V43rxWh8VVsz48jtzwMQJ,998900000,bc1b81746ce0be11cccf1cd21333ad6e1a809608286c3a92a4079e11d3008866,1xn97EDMhte4T66cN1xzHfJnhMGEa65Lqh2uUZfkmk8GAyA
19T95MvmnoCvQwAApn3Zx9zRdBcY1zmSHU,100000000,120215c16dd66fd6150f42f99a7515e9926388e66379996ffe8526f368e6e7e5,13B2xX1WFT5vCLjYQfTEkixea6JYAiVZSu1c9azM8dDY953D
1Drwj9uMaFsB7Kmwgh1c3e1zxw3QKUdWDq,700000000,d904f1b82cb4836d0c0746db7d579cfdb17821146a2caf0259cb486ad601f3c7,14d3fcqoGmEvhCr2eA6Az6JLhpbsdvB7e8U66Jr99XBcFqsx
1MJqkeozFYsLbVHzxXiSP6wzhxoVR6nTvE,11380000,37b5f0e2af88738e9467ec984aed434a1b0581661cc83593554ade42ba0f6083,19m2jMWfiDULZU4DC1UgiqLKCvDZLkGqtGSQJjwNm8DvkE1
1KCP6kj29aESdp1cb49DVmRWyacmFEznis,100000000,f9a447302ce1e7802244068d666da302c0a191fe004f3cb5a435a5a709920463,15vy9sdd8pRS4regR4NokV8LTU4TPqVZ1pvhBYatWjiGoSBy
1Fz8NGAxMeVMDkoSRrCfp1zLykkxKgCnag,10000000,84cba69ae4d7003ddfb7c7a946d4f1fd434c4ee659955e90ad6c4f2184a9bd62,1QnRPBzy6ZZKzW8R29psWaCNDqwVv4g9Ju2WjFQctKxCMB5
19qXvDCNKmn1J1JYT41mjQdBGvpY81KNba,50000000,1a934ea8554198780f1c16be8aa5ab6e09cc8c3d773fba40be9645e11aed3ebf,14AvtM82wQE1vdqC64kHnQxrGrh7YbDrttqHjXdPf21k1n3w
16LnWPwCCr1w6CVnHKhvivR9eSnfeE8kHK,13080000,f42c846447da1b777109405095392ffe3488c63011ff0512175632386a5d187f,15ogBGMXHuBRZzaKJTnoSZrSzoULggtPYDd23hqRdaLsjpwJ
1FygwUdez8Vvs3hUZQAB1ACYKD1DZ9rAH4,30000000,94568dad11238aaebba621624fc67aa112388e89be51e656bce457f0d99f5f55,16HvKyV9B61hsop3ZY6pWYeV537S29kd9pb9FMrPzx49ym5X
186D82YsdMuPGca8xdB7KwNxo1HnMS1gu7,13200000,34df2c9caba55303da29418c65736c62a8c76180c71c66816204a9a4085182cb,1466uRgHdbV474om1v9YRo9aj9yv5WbUJZ5bmwwMj6bnyrQ3
1E4aJmcHxi9breAxBhPuD73gT6CdVmYtDB,40000000,f387207b516e684191f69336736fd1b962071eaf3388b9b0da10633cc2b1dfcd,15GmCUBBvRgiDped7Rw46ffWDiKJaPUimh6LPAepy5qafcfB
1PV6C5UHpeki4n7d9ZCM83WgLNJEDvAeGd,23983300,36c36fa68034cd0279b89ae4c6e3b6f78b57832138a42bb1589bdfa573904945,15x4DSKuUF95ujnF3sW9wWXgCDeb3nsgWx7j1AJevLfqdiG2
13Jq2LZUYAmEp92LTebhuQGPygaWSQGQ8o,4480000,81080f1d01113ebf346332f1782662c1c4cd2026d92397fabe9aa3e9f3303051,14BdZ2ZM2FiUcThzY3c4QaGfxK1is9MevryBWvXkWUFNA9Pw
1Eu3RigLZ6HnsvJUJ7cgj6mMYzxGFjLHEe,5600000,7281864d8015150c4d6ec2e687d6a0531fb2ca0ea4f2149cca40da0e14e9d907,16SZwouo3TjEZrfLQyzsC5SN5o55F1DnpEgTJPxLZR9inrDh
142WWevW8zcBGQ1PP2K3GAEyF8GwEtYSrK,1000000,e7bae6f307790b6ec5b68ae2c675fbf9ebe2cfda0f7de973e2c0fab6de45f633,14XkCZXo7mzPA1gPBNmDeUPTaJLiGzzxjQcbBsD7C4HpNseq
1C78LxyB35Fs4jAWnJW6C9HKS28S7SQuR2,917168596,112f99af3aa78c5f9470946e786200e772a32d172c50aa83bfb2f99dfceb2059,123NM6VvvrCWR68jpCN1bodwoqrNfVBSmNa62X6sjCxMqSUw
18pxQBW5VfmuKw2DfE52cW413SmKpcjELu,8400000,532563b4084ae95503494e61b6b0b0c2a96278d059669fb0919b623858c5db10,131ex2c86RWWJsFjwafiXaXs2CSFpXsAi1pLtahV7oES7jHY
1FUtVoKHdmB8NiZTBtpe52QnPghh9qAmkC,215000000,efcbb2c002fabb4eb06e774ddeb914a609b678a4f3306439fc527e4a53330105,15AKPw6QHNFgSEoxLxS5i2ekhYffoG6rbmG2pqskRjbroBUq
1Ax7zD5CmTk7T2B3LfTBoKEz8ewgaxNRvJ,23700000,c3dff942bd2f07ff8c7533a373eb100c730dab4f18d0595f406edcacba616cc5,1jTJV9Hk2GoWgSiAqn9VjKFPTac2A72gZBVyNuV5bKiwvgN
12hNbFsSCUEccX3m6GvSU1RahRoGtxaSE1,100000000,ccea54a31bbd71bb195e91c1523c20826cdfffd21a13d907f15f500870d102e6,15K66zn9T4Z4fxUtWfqzYGTQMH2zTQEWBSZV8hhPA83V3MKZ
146ixaiYZprcx9aFE1ZzRu2ueintvKXCYn,200000000,6fd21a1c9f4cef5048a11baf61f088011e34aef86abfa2f6af90089c92d50c6b,16DYn38Bjwz2AG39RmivfXG7pi15bJLRqthfMuuBhDmfnTqy
1KgHhNdcz7UAG2C9Wd3xCrUHsY3UTE3ZRB,105165778,1f46f7266dcb74cb44154a6242c3bd7914e379a588de3208e2b8c3c6236d3ac5,13z9zNKPRq6aW85q5tBrVjg5aPVw8D9gdCnmo1gBrhFn8MYA
1Mo3ZLcDpCUXu9HASuhRYYGfmvakAuuRxp,999960000,430fab96341476de94de54ce25e2ffbe59155e8b00ca6c9257ea2a53972486f8,15fcBNx828jGxJNjNTfg11vAZuDJZ3h639DumBHh32y5CVkL
1BCrfkFiC3SEVJRyGxH2dyEQJbbcwhHCGK,5312140,891e9ea05aceec7ffeadd4f1e03c59ce44dacd5c142764aada90716fc7a2cfca,14TEGCgqNah5rfbUJYNssvXd1iTQhGP6Eixk2ahznwx3YAn
1Ais7suWEvkaNzSvSY8neYHgGqsuy3PFzU,4000000,fde755043875d736e1615e402f2bb09d9aefac40aa8614817f93bb116ee718a5,12UDW1A4NB2rmeCFjNqzR8oogKE4tWTgGszLD9dPrRB2N9ah
1BsTo289xu86xb2C78JXcE21GGmJAN3MDP,265763840,b93424684ce173942b145959adacb008ff3b610fc3a665b5c737616c0dfd4594,12xDeubmdA2eEDrSP1NvcuwuekMv8nspaLa7QXrtPcP8cUjG
1E1FoP8h3b99EfTNzB5S2vWf711PX2J6Q8,100000000,2702326950d95774c728949ae170f91ee37a35982bfbaf31f0da206f063fe58c,12nAU5KBUZAsnA3FHtaPh3RBbLEjonSghHEymF4jYVHDevZ4
1LG92kQQ6WJDaKrv4Cq43oG4KqMZGd31LS,200000000,b7c287b5b8f86f2029f5f86be05af4827fe0a10e1878e22d3576b89464086126,1t65aTDgJoG4Qejn2i4qvMvD1N9ftad4Yep3ZbZAZ1Htzib
1h84dRpbdGGL9HwaSahQSknUSuXhb5SPg,1000000000,d7b5b7905a6bcaef950fa57cb251c6b848806791f6e61855625da97d574564e8,15Y8wejd9ZcQxL5mCBeratbH6JjEde4UYiGSkt9jhgNqYEFY
19csVfCmcNd3V5gWHn3HC51tcSEyBA6p11,10000000,dc0842ad67ad2f171dd39439c47262baab7fcae8212fca51612577b186621e68,12mf8X5FN5ZQH65AjDPHED9BpZh3pqbK7U5cSAgaMrt2HQCP
12iDJ6cfJiLy1N96JkjxbtYoTUnkzxba6v,2620000,0a0fadce73698115745b085b5039ee1e2a0deb177d98a3298f807bda61315800,15cwpXPRq1L3AiberZvjqmsKKgzVAqKNbYEe9KfnXemkALXL
